id	name	type	parentId
0x7FFE2C70	Accessory - Rose	Object	
0x7F399E5A	Accessory - Sack Baby	Object	0x7FE6EE0D
0x7F4BB0BC	Accessory - Satellite	Object	0x7FE6EE0D
0x7FB14042	Accessory - Scalpel	Object	0x7FE6EE0D
0x7F62E9C5	Accessory - Scissors	Object	
0x7F6668E1	Accessory - She Loves Me Flower	Object	
0x7F7C4C6E	Accessory - Shopping Bag	Object	0x7FE6EE0D
0x7FA816EC	Accessory - Shovel	Object	0x7FE6EE0D
0x7F5DD022	Accessory - Simoleon - Bill	Object	0x7FE6EE0D
0x7FE84077	Accessory - Skate Left	Object	
0x7F1FB04A	Accessory - Skate Right	Object	
0x7F841C45	Accessory - Snowball	Object	0x7FE6EE0D
0x7F470A54	Accessory - SnowmanSnowball	Object	0x7FE6EE0D
0x7FA4184D	Accessory - Soap	Object	0x7FE6EE0D
0x7F1AFB44	Accessory - Soap Box	Object	0x7FE6EE0D
0x7F8FF149	Accessory - Soccer Ball	Object	
0x7F00E276	Accessory - SouvenirBox	Object	0x7FE6EE0D
0x7F71D7CC	Accessory - Spray Can	Object	0x7FE6EE0D
0x7FDB647B	Accessory - StepStool	Object	0x7FE6EE0D
0x7FB2AB44	Accessory - Suitcase - Adult	Object	0x7FE6EE0D
0x7F30314C	Accessory - Suitcase - Child	Object	0x7FE6EE0D
0x7F14A8E4	Accessory - Tea Table - Cup	Object	0x7FE6EE0D
0x7F913E84	Accessory - Tea Table - Pot	Object	0x7FE6EE0D
0x7FE903E8	Accessory - Telescope Discoverable	Object	0x7FE6EE0D
0x7F64C585	Accessory - Television - Remote	Object	0x7FE6EE0D
0x7F6DE921	Accessory - Throwing Axe	Object	0x7FE6EE0D
0x7FE47A9D	Accessory - TicketPad	Object	0x7FE6EE0D
0x7FD48616	Accessory - TipJar	Object	
0x7FE9ED22	Accessory - Toddler Top Hat	Object	
0x7F7783A4	Accessory - Tombstone	Object	0x7FE6EE0D
0x7F53A5B5	Accessory - ToolsHammer	Object	0x7FE6EE0D
0x7F39F476	Accessory - ToolsScrewdriver	Object	0x7FE6EE0D
0x7F4DA2A0	Accessory - ToolsWrench	Object	0x7FE6EE0D
0x7F48D4BA	Accessory - Tooth Brush	Object	
0x7F65D7BE	Accessory - Tooth Paste	Object	
0x7FF296F1	Accessory - Toy Kite - Spool	Object	0x7FE6EE0D
0x7F3ECDDA	Accessory - Toy Oven - Ingredients Bag	Object	0x7FE6EE0D
0x7F92F3E7	Accessory - Toy Oven - Measuring Cup	Object	0x7FE6EE0D
0x7FD244F5	Accessory - Toy Oven - Muffin Pan	Object	0x7FE6EE0D
0x7F4F1F37	Accessory - Toy Peg Box - Cube	Object	0x7FE6EE0D
0x7FB40E58	Accessory - Toy Peg Box - Cylinder	Object	0x7FE6EE0D
0x7FB1546E	Accessory - Toy Peg Box - Triangle	Object	0x7FE6EE0D
0x7FC57D96	Accessory - Vampire Bat	Object	0x7FE6EE0D
0x7FBBB002	Accessory - Vial	Object	0x7FE6EE0D
0x7FA8038C	Accessory - Violin	Object	0x7FE6EE0D
0x7F1679AB	Accessory - ViolinBow	Object	0x7FE6EE0D
0x7F289385	Accessory - Wand	Object	
0x7F5D4E9E	Accessory - Water Balloon	Object	0x7FE6EE0D
0x7FFB32B7	Accessory - Wedding Ring	Object	0x7FE6EE0D
0x7FCEDD74	Accessory - Window Marker	Object	
0x7F9BC54C	Accessory - Window Marker Target	Object	
0x7F017877	Accessory - Wishing Well Coin	Object	0x7FE6EE0D
0x7F8363D9	Accessory - Wishing Well Coin Bag	Object	0x7FE6EE0D
0x7F6E7437	Accessory - Wishing Well Ladle	Object	0x7FE6EE0D
0x7FBBB6B7	Accessory - Witch Broom	Object	
0x7FFA8A58	Accessory - Witch Gift	Object	0x7FE6EE0D
0x7F9F38B1	Accessory - Witch Spell Book	Object	0x7FE6EE0D
0x7F25ECFA	Accessory - Zen Garden Rake	Object	0x7FE6EE0D
0x7F461C50	Accessory Spawn Cheat	Object	
0x7FD22F71	Accessory_WaterBalloonFight_Balloon	Object	0x7FE6EE0D
0x7F17DDAB	Activity Table	Object	
0x7F228325	Activity Table - Blocks	Object	
0x7F99869A	Activity Table Drawing	Object	0x7F18E0F0
0x7FD9F4A1	Age Effects	Object	
0x7FDF09AA	Alarm - Burglar - Sims 2	Object	
0x7F97EA32	Alarm - Smoke	Object	
0x7F1F26E7	Anim Index Test	Object	
0x7FEEA1A8	Anim Source Test	Object	
0x7F0B99A9	Aquarium Expensive	Object	0x7F9A625F
0x7F745E5D	Aquarium Massive	Object	0x7F9A625F
0x7FFE6BAF	Aquarium Saltwater	Object	0x7F9A625F
0x7F4BBCAC	Arcade - Game1	Object	0x7F74C118
0x7F47255A	Arcade - Game2	Object	0x7F74C118
0x7F856AA1	Armoire - Art Nouveau	Object	0x7FE10572
0x7F6AA80E	Armoire - Central Asian	Object	0x7FE10572
0x7FFDD708	Armoire - Colonial	Object	0x7FE10572
0x7F23BF95	Armoire - Loft	Object	0x7FE10572
0x7F3D95A1	Armoire - Medium - ArtNouveau	Object	0x7FE10572
0x7F539055	Armoire - Medium - AtomicAge	Object	0x7FE10572
0x7F2D381A	Armoire - Medium - Colonial	Object	0x7FE10572
0x7F675AD4	Armoire - Medium - Country	Object	0x7FE10572
0x7F442DA7	Armoire - Medium - Luxury	Object	0x7FE10572
0x7F12BB51	Armoire - Medium - Moroccan	Object	0x7FE10572
0x7FB10778	Armoire - Medium - Odda	Object	0x7FE10572
0x7FEB6ED7	Armoire - Medium - Quaint	Object	0x7FE10572
0x7F2B2E3A	Armoire - MediumElite	Object	0x7FE10572
0x7F59F566	Armoire - MediumGoth	Object	0x7FE10572
0x7FC25443	Armoire - Moroccan	Object	0x7FE10572
0x7FFA0C8F	Armoire - Quaint	Object	0x7FE10572
0x7FFD3E4E	Armoire - Small - AtomicAgeKids	Object	0x7FE10572
0x7F2DEA88	Armoire - Small - Central Asian	Object	0x7FE10572
0x7F6046A1	Armoire - Small - Fantasy	Object	0x7FE10572
0x7F944083	Armoire - Small - Racecar	Object	0x7FE10572
0x7F090727	Armoire - Small - Underwater	Object	0x7FE10572
0x7F1033F3	ArrayHolder	Object	
0x7FBF404E	Ashes	Object	
0x7F157E5E	Aspiration - Family	Object	0x7F575EBF
0x7F25F527	Aspiration - Knowledge	Object	0x7F575EBF
0x7F3B7944	Aspiration - Power	Object	0x7F575EBF
0x7FC7AE15	Aspiration - Reputation	Object	0x7F575EBF
0x7F40A95D	Aspiration - Romance	Object	0x7F575EBF
0x7F6DC016	Aspiration - Unused ( was Craft )	Object	0x7F575EBF
0x7FCB228E	Aspiration - Wealth	Object	0x7F575EBF
0x7FC75822	Aspiration Reward - Counterfeiting Machine	Object	
0x7FB828EC	Aspiration Reward - ReNuYuSenso Pylon	Object	
0x7F7FC366	Aspiration Reward - Sim Vac	Object	
0x7FC397BB	Aspiration Reward - Smart Milk	Object	
0x7F4C5B53	Aspiration Reward - Weather Control Device	Object	
0x7FF85709	AspirationRewards - Cool Shades	Object	0x7FAF5F74
0x7F4C66F7	AspirationRewards - Cool Shades - Stand	Object	0x7FAF5F74
0x7F8E06DB	AspirationsReward - Elixir Of Life	Object	
0x7FA323EB	AspirationsReward - Happy Helmet	Object	0x7F8FA50E
0x7F42FBF3	AspirationsReward - Kibble Of Life	Object	
0x7F692C12	AspirationsReward - Thinking Cap	Object	0x7F8FA50E
0x7FD29F36	Award - Best of The Best	Object	0x7F18E0F0
0x7F1CB141	Award - First Simoleon	Object	0x7F18E0F0
0x7F2142AA	Axe Throwing	Object	0x7F026EBD
0x7FBA6191	Baby Bottle	Object	
0x7F228D60	Baby Bottle - Smart Milk	Object	
0x7FFA750A	Badge Juicer	Object	
0x7F8C9C15	Badge Tracker	Object	
0x7F3BAADA	Ballet Bar	Object	
0x7F39D8AC	Band - Bass	Object	0x7F449F3B
0x7FC913D9	Band - Drum Set	Object	0x7F449F3B
0x7FAEECCE	Band - Guitar	Object	0x7F449F3B
0x7FBE4395	Band - Piano - Grand	Object	0x7F449F3B
0x7F492B69	Band - Piano - Upright	Object	0x7F449F3B
0x7FD80D6E	Bar - Art Nouveau	Object	0x7F67FE05
0x7F9A4EED	Bar - Island - AtomicAge	Object	0x7F67FE05
0x7F8EC8B3	Bar - Island - Brasserie	Object	0x7F67FE05
0x7F0BF13C	Bar - Island - Diner	Object	0x7F67FE05
0x7F6F79D7	Bar - Island - Gearhead	Object	0x7F67FE05
0x7FE57583	Bar - Island - Hotel	Object	0x7F67FE05
0x7FC7429F	Bar - Island - Metro	Object	0x7F67FE05
0x7FA548D1	Bar - Island - Mission	Object	0x7F67FE05
0x7F2DE9D7	Bar - Island - Romantic	Object	0x7F67FE05
0x7F9E4A4A	Bar - Island - Sporty	Object	0x7F67FE05
0x7F1A3029	Bar - Island - Stylish	Object	0x7F67FE05
0x7F782A0F	Bar - Island - Tiki	Object	0x7F67FE05
0x7F29FA13	Bar - Island - WeddingDraped	Object	0x7F67FE05
0x7FAF4B2E	Bar - Lounge - Groovy	Object	0x7F67FE05
0x7F16C853	Bar - Lounge - Night Club	Object	0x7F67FE05
0x7F4FE346	Bar - Value	Object	0x7F67FE05
0x7F454C2E	Bar_Expensive	Object	0x7F67FE05
0x7F30E16F	Basketball Hoop	Object	
0x7F33BE70	Beach - Collectibles	Object	
0x7F03C064	Beach - Portal	Object	0x7FE49F9B
0x7FA5A9EA	Beach - Sand Castle	Object	
0x7F999502	Beach - Sunbathe	Object	
0x7F8C3D00	Bed - Double - Anes	Object	0x7F4437F2
0x7FFB6281	Bed - Double - Anes	Object	0x7F4437F2
0x7F4E1314	Bed - Double - Art Nouveau	Object	0x7F4437F2
0x7F6980C5	Bed - Double - AtomicAge	Object	0x7F4437F2
0x7FDA14B6	Bed - Double - Bohemians	Object	0x7F4437F2
0x7FB074AD	Bed - Double - CanopyHotel	Object	0x7F4437F2
0x7FF81801	Bed - Double - Country	Object	0x7F4437F2
0x7FA24414	Bed - Double - Designer	Object	0x7F4437F2
0x7F74143E	Bed - Double - Expensive	Object	0x7F4437F2
0x7F04D871	Bed - Double - Goth	Object	0x7F4437F2
0x7FB342D8	Bed - Double - Goth	Object	0x7F4437F2
0x7F6AA5AE	Bed - Double - Heart	Object	0x7F4437F2
0x7F3A5724	Bed - Double - Hemnes	Object	0x7F4437F2
0x7FCCD445	Bed - Double - Hemnes	Object	0x7F4437F2
0x7F83281C	Bed - Double - Hotel	Object	0x7F4437F2
0x7F94AFE8	Bed - Double - Loft	Object	0x7F4437F2
0x7F4A0A57	Bed - Double - Luxury	Object	0x7F4437F2
0x7F38DD8A	Bed - Double - Malm	Object	0x7F4437F2
0x7FDE5C82	Bed - Double - Malm	Object	0x7F4437F2
0x7F1197FF	Bed - Double - Mission	Object	0x7F4437F2
0x7FD3C474	Bed - Double - Moderate	Object	0x7F4437F2
0x7FD8DF7F	Bed - Double - Murphy Bed	Object	0x7F4437F2
0x7F03767D	Bed - Double - Oriental	Object	0x7F4437F2
0x7FBCF85D	Bed - Double - UM	Object	0x7F4437F2
0x7F813102	Bed - Single - AtomicAgeKids	Object	0x7F4437F2
0x7F29D438	Bed - Single - Cheap	Object	0x7F4437F2
0x7FAF715A	Bed - Single - Classic	Object	0x7F4437F2
0x7FB06F1E	Bed - Single - Comfy	Object	0x7F4437F2
0x7F89C1F3	Bed - Single - Country	Object	0x7F4437F2
0x7F3365E5	Bed - Single - Elite	Object	0x7F4437F2
0x7F79A431	Bed - Single - Elite	Object	0x7F4437F2
0x7FFBE4B4	Bed - Single - Expensive	Object	0x7F4437F2
0x7F0E424C	Bed - Single - Fantasy	Object	0x7F4437F2
0x7F1EC0E3	Bed - Single - Hemnes	Object	0x7F4437F2
0x7FABE881	Bed - Single - Hemnes	Object	0x7F4437F2
0x7F682F71	Bed - Single - Hotel	Object	0x7F4437F2
0x7FC51D1C	Bed - Single - Loft	Object	0x7F4437F2
0x7F696F7E	Bed - Single - Malm	Object	0x7F4437F2
0x7F910C01	Bed - Single - Malm	Object	0x7F4437F2
0x7F604E0D	Bed - Single - Mission	Object	0x7F4437F2
0x7F5C463D	Bed - Single - Moderate	Object	0x7F4437F2
0x7FFA446E	Bed - Single - Racecar	Object	0x7F4437F2
0x7F2FBC94	Bed - Single - Surfer	Object	0x7F4437F2
0x7FE8D1D3	Bed - Single - Surfer	Object	0x7F4437F2
0x7F60BD5D	Bed - Single - Underwater	Object	0x7F4437F2
0x7FCE69A0	Behavior - Attraction Bonus Decay	Object	
0x7F954199	Behavior - Belch / Behavior - Fart	Object	
0x7FB55BCC	Behaviour - Post - Kiss	Object	
0x7FBD8997	Bills	Object	
0x7F6A0484	Birthday Cake	Object	0x7FD0A90D
0x7FF4F6C4	Birthday Cake - Box	Object	
0x7F0CC380	Block - Stacking	Object	0x7FE6EE0D
0x7FD2C98D	Block - Stacking - Retail	Object	0x7FE6EE0D
0x7F8C96C8	Bonfire / Bonfire FX Holder	Object	0x7FA3FCFE
0x7F4B1557	Book	Object	0x7FE64A8D
0x7F5C21B9	Book - Diary	Object	0x7FE64A8D
0x7F1B0FBB	Book - Novel	Object	0x7FE64A8D
0x7F9959BA	Book - Novel - Icon Helper	Object	
0x7FE57E76	Book - Photo Album	Object	0x7FE64A8D
0x7F328EF0	Book - Sellable - Childrens	Object	0x7FE64A8D
0x7F4E07BC	Book - Sellable - Reference	Object	0x7FE64A8D
0x7FA70A86	Book - Sellable - Romance	Object	0x7FE64A8D
0x7F1CADEB	Bookcase - Art Nouveau	Object	0x7F327BCE
0x7F3B56B0	Bookcase - Billy	Object	0x7F327BCE
0x7FFA732C	Bookcase - Billy	Object	0x7F327BCE
0x7FB9D007	Bookcase - Cheap	Object	0x7F327BCE
0x7F499025	Bookcase - Colonial	Object	0x7F327BCE
0x7FE9A00E	Bookcase - Elite	Object	0x7F327BCE
0x7F75BFB8	Bookcase - Elite	Object	0x7F327BCE
0x7F531CBC	Bookcase - Goth	Object	0x7F327BCE
0x7FA2CFD0	Bookcase - Goth	Object	0x7F327BCE
0x7F74F18C	Bookcase - Loft	Object	0x7F327BCE
0x7F6A28DC	Bookcase - Luxury	Object	0x7F327BCE
0x7F28B01F	Bookcase - Secret Door	Object	0x7F327BCE
0x7F5D1793	Bookcase - Secret Large	Object	0x7F327BCE
0x7FC9EE83	Bookcase - Studious	Object	0x7F327BCE
0x7F1AE7FE	Bookcase - Surfer	Object	0x7F327BCE
0x7FF571AA	Bookcase - Surfer	Object	0x7F327BCE
0x7FAA1573	Bookcase - Tall - Library	Object	0x7F327BCE
0x7FA8DBFF	Bookcase - Tech	Object	0x7F327BCE
0x7F95723D	Bookcase - Value	Object	0x7F327BCE
0x7FA924CB	Bookcase - Value - Cinderblock	Object	0x7F327BCE
0x7FA739E2	Booth - Clothing - Colonial	Object	0x7F48AF7A
0x7FA267EF	Booth - Clothing - Designer	Object	0x7F48AF7A
0x7F15E69A	Booth - Clothing - Retail	Object	0x7F48AF7A
0x7F538329	Booth - Clothing - Retail	Object	0x7F48AF7A
0x7FAAB958	Booth - Dining	Object	0x7F0B61F3
0x7F43654C	Booth - Photo - EP2	Object	0x7F5A0600
0x7FECE1E3	Booth - Social	Object	0x7F8B4A08
0x7F6602FA	Bowling Lane	Object	
0x7F884EB1	Brain - Toddler - Sugar High	Object	
0x7FFC392D	Break Dancer Mat	Object	0x7F2B6F4B
0x7FF06269	Bubble Blower	Object	
0x7F8A6D6C	Bug_Jar	Object	
0x7FFFF340	Burglar - NPC Marker - Burglar Was Here	Object	
0x7FFD6D58	Business Rewards	Object	
0x7FEC5102	Career - Camera	Object	
0x7F626B62	Camera Rig - Cine Cam	Object	
0x7FE44FE8	Campfire	Object	
0x7F07602A	Car - Career - Ambulance	Object	0x7F4EA230
0x7FA23B5F	Car - Career - Captain Hero Flyaway	Object	0x7F4EA230
0x7F999D36	Car - Career - Hatchback	Object	0x7F4EA230
0x7FD3F80F	Car - Career - Helicopter	Object	0x7F4EA230
0x7FC73F0D	Car - Career - Helicopter - Executive	Object	0x7F4EA230
0x7FA60F42	Car - Career - HMV	Object	0x7F4EA230
0x7FBE09AF	Car - Career - Limo	Object	0x7F4EA230
0x7F0B757E	Car - Career - Minivan	Object	0x7F4EA230
0x7FA4DFA3	Car - Career - Police	Object	0x7F4EA230
0x7F932369	Car - Career - Sedan	Object	0x7F4EA230
0x7FAF5FFA	Car - Career - Sports Car - Low	Object	0x7F4EA230
0x7F34EE19	Car - Career - Sports Car - Mid	Object	0x7F4EA230
0x7FBD603D	Car - Career - Sports Car - Super	Object	0x7F4EA230
0x7F1BC5C1	Car - Career - Sports Team Bus	Object	0x7F4EA230
0x7FACD512	Car - Career - Town Car	Object	0x7F4EA230
0x7FE50945	Car - Delivery Truck	Object	0x7F4EA230
0x7F991727	Car - DownTownie - Welcome Wagon	Object	0x7F4EA230
0x7FF87107	Car - Exterminator Truck	Object	0x7F4EA230
0x7F9D7BCA	Car - Firetruck	Object	0x7F4EA230
0x7F793929	Car - MaidMobile	Object	0x7F4EA230
0x7F116C90	Car - NannyMobile	Object	0x7F4EA230
0x7FA5D766	Car - Ownable - Sports Car - Super	Object	
0x7F1AC663	Car - Pickup - Gardener	Object	0x7F4EA230
0x7F8EB170	Car - Pickup - Handyman	Object	0x7F4EA230
0x7F6931F2	Car - Pizza Hatchback	Object	0x7F4EA230
0x7F233438	Car - Police Car	Object	0x7F4EA230
0x7F951735	Car - Prototype	Object	0x7F4EA230
0x7F4971B6	Car - Repo Truck	Object	0x7F4EA230
0x7FC00BA4	Car - School Bus	Object	0x7F4EA230
0x7F07CBF2	Car - Secret Society - Limo	Object	0x7F4EA230
0x7F26D1B9	Car - Service - Airport Shuttle	Object	0x7F4EA230
0x7F4041EE	Car - Service - Animal Control Officer Car	Object	0x7F4EA230
0x7FCA15C6	Car - Service - Chinese Takeout	Object	0x7F4EA230
0x7F8FA39B	Car - Service - Obedience Trainer	Object	0x7F4EA230
0x7FA5FB07	Car - Social Worker	Object	0x7F4EA230
0x7FB1E9C7	Car - Spaceship	Object	0x7F4EA230
0x7F9BA18A	Car - Taxi	Object	0x7F4EA230
0x7F81001F	Car - Vacation - Helicopter	Object	0x7F4EA230
0x7FE26FC3	Car - Vacation - Minivan	Object	0x7F4EA230
0x7F9AA222	Car - Vacation - Tour Bus	Object	0x7F4EA230
0x7F89B2B9	Car Ownable - Hatchback	Object	0x7F4EA230
0x7FD87D5C	Car Ownable - Helicopter	Object	0x7F4EA230
0x7F99B257	Car Ownable - Invisible - Walking Lot Transitions	Object	0x7F4EA230
0x7FA34261	Car Ownable - MiniVan	Object	0x7F4EA230
0x7FA788AB	Car Ownable - Pickup	Object	0x7F4EA230
0x7F17A0B3	Car Ownable - Restorable	Object	0x7F4EA230
0x7F56417D	Car Ownable - Restorable - In Progress	Object	0x7F4EA230
0x7F80C916	Car Ownable - Sedan	Object	0x7F4EA230
0x7F79A230	Car Ownable - Super Sports	Object	0x7F4EA230
0x7F800F07	Car Storage - Sports Car - Super	Object	
0x7F9141F3	Career - Ballet Bar	Object	
0x7F37F90B	Career - Biotech Station	Object	
0x7FEC4281	Career - Bookcase	Object	0x7F327BCE
0x7F959124	Career - Candy Factory	Object	0x7F8C6EDA
0x7F9FDDF5	Career - Cow Plant	Object	
0x7F068F1D	Career - Drafting Table	Object	0x7F376D8B
0x7F49ED11	Career - Fame Star Rug	Object	0x7F2B6F4B
0x7F0C6A42	Career - Fingerprint Kit	Object	0x7F7A8450
0x7F195841	Career - Guitar	Object	0x7F449F3B
0x7FA3FD85	Career - Home Plastic Surgery Kit	Object	
0x7FCEE384	Career - Hydroponic Garden	Object	
0x7F2B6703	Career - Journalism Award	Object	0x7F18E0F0
0x7FB64C61	Career - Koi Pond	Object	0x7F18E0F0
0x7F06DEB2	Career - Lectern	Object	
0x7F714CEC	Career - Obstacle Course	Object	
0x7FC56DF9	Career - Pinball	Object	0x7FC9DC08
0x7F73CE85	Career - Polygraph	Object	
0x7FAD14EC	Career - Punching Bag	Object	
0x7F55C211	Career - Putting Green	Object	
0x7F126582	Career - Resurrectonomitron	Object	
0x7F91AB8B	Career - Surgical Dummy	Object	
0x7F2F30C5	Career - Surveillance Mic	Object	
0x7F963DA1	Career - Teleprompter	Object	
0x7F540DC3	Career - Tiki	Object	0x7F18E0F0
0x7F669073	career_outift_legalsecretary	Object	
0x7F103B34	CAS - Accessory / CAS - Backdrop / CAS - DEBUG - Reset Household / CAS - Import Lot / CAS - Podium	Object	
0x7F2C536A	Cash Register	Object	0x7FDE81DC
0x7F35AEAD	Cash Register Antique	Object	0x7FDE81DC
0x7F157590	Cash Register Retail	Object	0x7FDE81DC
0x7F484095	Cat Condo	Object	
0x7F37571F	Ceiling Fan - Leaves	Object	0x7FC6E1D8
0x7FF085C5	Ceiling Fan - Moroccan	Object	0x7FC6E1D8
0x7F261F92	Ceiling Fan - Original	Object	0x7FC6E1D8
0x7F5DACE5	Centerpiece - Balloons	Object	
0x7FE6E5C1	Chair - Barstool - Art Nouveau	Object	0x7F0B61F3
0x7F6382BA	Chair - Barstool - AtomicAge	Object	0x7F0B61F3
0x7F7704E4	Chair - Barstool - Brasserie	Object	0x7F0B61F3
0x7FAA9190	Chair - Barstool - Club	Object	0x7F0B61F3
0x7FF6B370	Chair - Barstool - Country	Object	0x7F0B61F3
0x7F18B9E4	Chair - Barstool - Diner	Object	0x7F0B61F3
0x7FCAAA27	Chair - Barstool - Gearhead	Object	0x7F0B61F3
0x7FF63D5B	Chair - Barstool - Hotel	Object	0x7F0B61F3
0x7F35A37A	Chair - Barstool - Hotel - Food Stand - Asian	Object	0x7F0B61F3
0x7FB81EE7	Chair - Barstool - Hotel - Food Stand - Mountain	Object	0x7F0B61F3
0x7FA39D56	Chair - Barstool - Hotel - Food Stand - Tropics	Object	0x7F0B61F3
0x7F1BD416	Chair - Barstool - Loft	Object	0x7F0B61F3
0x7FD40A47	Chair - Barstool - Metro	Object	0x7F0B61F3
0x7F1F3C8E	Chair - Barstool - Mission	Object	0x7F0B61F3
0x7F4E93F3	Chair - Barstool - Nightclub	Object	0x7F0B61F3
0x7F6BCC79	Chair - Barstool - Quaint	Object	0x7F0B61F3
0x7F740B20	Chair - Barstool - Tiki	Object	0x7F0B61F3
0x7F9B6428	Chair - Barstool - Value	Object	0x7F0B61F3
0x7FC83E1D	Chair - Dining - Art Nouveau	Object	0x7F0B61F3
0x7FBEF7E0	Chair - Dining - AtomicAge	Object	0x7F0B61F3
0x7F9DCB9D	Chair - Dining - AtomicAgeKids	Object	0x7F0B61F3
0x7F94CBB2	Chair - Dining - Bistro	Object	0x7F0B61F3
0x7F0EBB9F	Chair - Dining - Bohemian	Object	0x7F0B61F3
0x7FBA9792	Chair - Dining - Burke	Object	0x7F0B61F3
0x7F9AEFDA	Chair - Dining - Central Asian	Object	0x7F0B61F3
0x7FB88F23	Chair - Dining - Club	Object	0x7F0B61F3
0x7F2254E4	Chair - Dining - Colonial 1	Object	0x7F0B61F3
0x7F86E2AD	Chair - Dining - Colonial 2	Object	0x7F0B61F3
0x7F9DC8C4	Chair - Dining - Community	Object	0x7F0B61F3
0x7F89FACF	Chair - Dining - Country	Object	0x7F0B61F3
0x7F311F17	Chair - Dining - Dining - Office Standard	Object	0x7F0B61F3
0x7FB69E9F	Chair - Dining - Elite	Object	0x7F0B61F3
0x7F0E7970	Chair - Dining - Fantasy	Object	0x7F0B61F3
0x7F6DD7BB	Chair - Dining - Gearhead	Object	0x7F0B61F3
0x7F2E2795	Chair - Dining - Goth	Object	0x7F0B61F3
0x7F3306A2	Chair - Dining - Groovy	Object	0x7F0B61F3
0x7FA715DF	Chair - Dining - Hotel	Object	0x7F0B61F3
0x7F45B892	Chair - Dining - Jules	Object	0x7F0B61F3
0x7FD20C86	Chair - Dining - Loft Forked Back	Object	0x7F0B61F3
0x7FEE4BCF	Chair - Dining - Loft Office	Object	0x7F0B61F3
0x7FB6AAA9	Chair - Dining - Luxury	Object	0x7F0B61F3
0x7F21433B	Chair - Dining - Medieval	Object	0x7F0B61F3
0x7FC5E2FA	Chair - Dining - Metal 1950s	Object	0x7F0B61F3
0x7F607531	Chair - Dining - Mission	Object	0x7F0B61F3
0x7F677A3D	Chair - Dining - Moderate	Object	0x7F0B61F3
0x7F7F1699	Chair - Dining - Modern Danish	Object	0x7F0B61F3
0x7F2C271B	Chair - Dining - Moroccan	Object	0x7F0B61F3
0x7F93E6A9	Chair - Dining - Nightclub	Object	0x7F0B61F3
0x7F9BC13F	Chair - Dining - Outside Wood	Object	0x7F0B61F3
0x7F0D5A81	Chair - Dining - PartyBallons	Object	0x7F0B61F3
0x7F19FBF1	Chair - Dining - PartyBallons	Object	0x7F0B61F3
0x7F64C704	Chair - Dining - Patio Plastic	Object	0x7F0B61F3
0x7F19E9D9	Chair - Dining - Quaint	Object	0x7F0B61F3
0x7FFA7F52	Chair - Dining - Racecar	Object	0x7F0B61F3
0x7FB744BD	Chair - Dining - Socialite	Object	0x7F0B61F3
0x7FC6658B	Chair - Dining - Surfer	Object	0x7F0B61F3
0x7FD5E0D6	Chair - Dining - Tech	Object	0x7F0B61F3
0x7F438E39	Chair - Dining - Tech EP8	Object	0x7F0B61F3
0x7F661593	Chair - Dining - Tiki	Object	0x7F0B61F3
0x7FCEE87E	Chair - Dining - UM Diamond	Object	0x7F0B61F3
0x7F9A7E3F	Chair - Dining - Underwater	Object	0x7F0B61F3
0x7FE88AAB	Chair - Dining - UpscaleResturant	Object	0x7F0B61F3
0x7F02CFD9	Chair - Dining - Value1	Object	0x7F0B61F3
0x7F03E20E	Chair - Dining - WeddingBow	Object	0x7F0B61F3
0x7FE93F4D	Chair - Dining - WeddingBow	Object	0x7F0B61F3
0x7F3DC159	Chair - Dining - WeddingBrideGroom	Object	0x7F0B61F3
0x7FC06D8C	Chair - Dining - WeddingBrideGroom	Object	0x7F0B61F3
0x7FA707D7	Chair - Dining - WeddingOutdoorSash	Object	0x7F0B61F3
0x7FFE7000	Chair - Dining - WeddingOutdoorSash	Object	0x7F0B61F3
0x7FA3A245	Chair - Living - Adirondack	Object	0x7F0B61F3
0x7F7DA586	Chair - Living - Art Nouveau	Object	0x7F0B61F3
0x7F8F0DA8	Chair - Living - AtomicAge	Object	0x7F0B61F3
0x7F88A011	Chair - Living - Bohemian	Object	0x7F0B61F3
0x7F90CE14	Chair - Living - Club	Object	0x7F0B61F3
0x7F95BFDE	Chair - Living - Colonial	Object	0x7F0B61F3
0x7F933260	Chair - Living - Comfy	Object	0x7F0B61F3
0x7F90E1D3	Chair - Living - Designer	Object	0x7F0B61F3
0x7F32052E	Chair - Living - Ektorp	Object	0x7F0B61F3
0x7FFC49F7	Chair - Living - Evil Witch Throne	Object	0x7F0B61F3
0x7F4BC7D0	Chair - Living - Folding	Object	0x7F0B61F3
0x7FEBCC35	Chair - Living - Gearhead	Object	0x7F0B61F3
0x7F81B15C	Chair - Living - Good Witch Throne	Object	0x7F0B61F3
0x7F4084E5	Chair - Living - Groovy	Object	0x7F0B61F3
0x7FEF5817	Chair - Living - Groovy Egg	Object	0x7F0B61F3
0x7F4B720F	Chair - Living - Hotel	Object	0x7F0B61F3
0x7F62DADE	Chair - Living - Karlstad	Object	0x7F0B61F3
0x7F29AADF	Chair - Living - Loft - Modern	Object	0x7F0B61F3
0x7F2FEF74	Chair - Living - Loft Modern	Object	0x7F0B61F3
0x7FA758B5	Chair - Living - Medieval	Object	0x7F0B61F3
0x7F3E9775	Chair - Living - Mission	Object	0x7F0B61F3
0x7F1CFB0E	Chair - Living - Poang	Object	0x7F0B61F3
0x7F6A6B9E	Chair - Living - Quaint	Object	0x7F0B61F3
